,title,description,originallink,link
59,"&lt;뉴욕마켓워치&gt; 시장, 연준 금리인상 사이클 `점검&apos;…주식·달러↓ 채권 혼조",시카고상품거래소(CME) <b>데이터</b>에 기준금리가 내년 2월까지 3.5%로 오를 가능성이 전달에는 44%로... HYCM의 수석 외환 <b>분석가</b>인 길레스 코프란은 &quot;최소한 연준이 성장 둔화를 주목하고 있다는 점에서 안도하고 있다&quot;고... ,http://news.einfomax.co.kr/news/articleView.html?idxno=4226915,http://news.einfomax.co.kr/news/articleView.html?idxno=4226915
60,"경복대, 2023학년도 &apos;<b>빅데이터</b>과&apos; 신설...&quot;4차 산업혁명 핵심, 전문가 양성&quot;","기술전문분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할수 있고, 응용분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의... ",http://www.cstimes.com/news/articleView.html?idxno=507176,http://www.cstimes.com/news/articleView.html?idxno=507176
61,누구나 고흐처럼 그릴 수 있다… AI만 있다면,"20년째 <b>빅데이터 분석가</b>로 활동 중인 김남희 작가는 AI 플랫폼으로 만든 작품들을 선보인다. 데이터 학습을 통해 만든 알고리즘으로 콘텐츠를 생산하는 AI 기술, 이른바 딥러닝(deep-learning)을 활용했다. AI 기술이 전... ",http://www.kado.net/news/articleView.html?idxno=1137917,https://n.news.naver.com/mnews/article/654/0000016392?sid=103
62,경복대 <b>빅데이터</b>과 신설…취업여건 ‘쑥쑥’,"기술전문 분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할 수 있다. 응용 분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등... ",http://www.fnnews.com/news/202208012248330067,https://n.news.naver.com/mnews/article/014/0004876447?sid=102
63,[사이언스 취재파일] 알츠하이머 연구 이끈 미 논문 조작 의혹…16년 연구 물...,이유는 미공개된 원본 이미지와 원 수치 <b>데이터</b>를 확인하지 못했기 때문입니다. 하지만 슈래그 교수는... 사이언스 지 역시 여러 과학자와 이미지 <b>분석가</b>로 구성된 전문가들로부터 해당 논문의 이미지 조작도... ,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0032&key=202208011633328379,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0032&key=202208011633328379
64,"경복대, 2023학년도 <b>빅데이터</b>과 신설…<b>빅데이터</b> 전문가 양성","기술전문분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할수 있고, 응용분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의... ",http://www.joynews24.com/view/1506213,http://www.joynews24.com/view/1506213
65,"경복대학교, 2023학년도 ‘<b>빅데이터</b>과’ 신설","수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업을 비롯해 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의 산업분야 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업이 가능하다.... ",https://www.asiatoday.co.kr/view.php?key=20220801001705559,https://www.asiatoday.co.kr/view.php?key=20220801001705559
66,"경복대학교, 2023학년도 <b>빅데이터</b>과 신설, 4차 산업혁명 전문가 양성","기술전문분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할수 있고, 응용분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의... ",http://kor.theasian.asia/archives/319113,http://kor.theasian.asia/archives/319113
67,"경복대, 2023 <b>빅데이터</b>과 신설.. &quot;4차 산업혁명 핵심 <b>빅데이터</b> 전문가 양성한...","기술전문분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할수 있고, 응용분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의... ",http://www.veritas-a.com/news/articleView.html?idxno=424292,http://www.veritas-a.com/news/articleView.html?idxno=424292
68,"경복대학교, 2023학년도 <b>빅데이터</b>과 신설…35명 신입생 모집","기술전문분야로 수도권에 78%가 위치한 <b>빅데이터</b>와 인공지능 관련 기업에 <b>데이터</b> 기술자 또는 <b>분석가</b>, 개발자로 취업할수 있고, 응용분야인 <b>빅데이터</b>와 인공지능 기술을 도입한 금융, 유통, IT서비스 등의... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=1587902,http://www.enewstoday.co.kr/news/articleView.html?idxno=1587902
69,"강남 이젠아카데미컴퓨터학원, &apos;서울시 뉴딜 UX/UI 웹디자인, 모바일디자인 국...","인터넷 서비스가 발달하고 있는 요즘 웹디자이너, UI개발자(퍼블리셔), 프론트엔드 개발 프로그래머, 백엔드 개발 프로그래머, <b>빅데이터 분석가</b>, 데이터 엔지니어링 등의 분야는 연봉 및 대우가 높고 직업 발전... ",http://www.lecturernews.com/news/articleView.html?idxno=103406,http://www.lecturernews.com/news/articleView.html?idxno=103406
70,[2023 수시 입학정보] 서울여자대학교 ,"<b>데이터</b>과학자, <b>데이터분석가</b>, <b>데이터</b>엔지니어 등 <b>데이터</b> 전문 인력을 양성한다. 기술자인 동시에 <b>데이터</b>가 생산되는 현장과 소통하고, <b>데이터</b>가 활용될 산업을 이해하고, <b>데이터</b> 분석을 통해 도출한 인사이트 전달... ",http://www.dhnews.co.kr/news/articleView.html?idxno=205796,http://www.dhnews.co.kr/news/articleView.html?idxno=205796
71,[2023 수시 입학정보] 상명대학교,"인공지능 개발자, 인공지능 서비스 기획자, 인공지능 <b>데이터 분석가</b> 및 디지털 전환 마중물 역할을 할 인력양성을 목표로 한다. 먼저, 지난 5월부터 진행된 &apos;KT와 함께하는 상명AI경진대회&apos;는 인공지능(AI)을 활용한 경제... ",http://www.dhnews.co.kr/news/articleView.html?idxno=205789,http://www.dhnews.co.kr/news/articleView.html?idxno=205789
72,애플 등 <b>빅</b> 테크 호실적에 나스닥 1.9%↑… ‘최고의 한 달’,"다우 존스 마켓<b>데이터</b>(Marketdata‧시장정보)에 따르면, 7월 한 달간 나스닥 지수는 12.4%, S&amp;P 500... 부스)의 로스 메이필드(Ross Mayfield) 투자<b>분석가</b>(Analyst)는 미국 경제‧금융 전문 TV 채널 CNBC(Consumer News and... ",http://www.fntimes.com/html/view.php?ud=2022073021420487579249a1ae63_18,http://www.fntimes.com/html/view.php?ud=2022073021420487579249a1ae63_18
73,[전문가 강좌] <b>데이터</b> 경제 시대의 <b>데이터</b> 기술,"허물어지는 <b>빅</b> 블러(Big blur) 현상이 나타났다. 이런 현상을 포괄하는 디지털 전환은 최근 2년의 코로나... 혹은 <b>데이터 분석가</b>가 원하는 도구를 활용하여 <b>데이터</b>를 탐색할 수 있으며, 분석이 용이하다는 점이... ",http://www.itdaily.kr/news/articleView.html?idxno=209346,http://www.itdaily.kr/news/articleView.html?idxno=209346
74,"[산업 이모저모] SKT, 5G 중간 요금제 출시...&quot;1만원 간격 &apos;촘촘&apos;, 선택권 보...",SKT의 신규 5G 일반 요금제는 3종으로 각각 ▲월 4만 9000원에 <b>데이터</b> 8GB(소진 시 최대 400kbps)를 제공하는... 에드 화이트 클래리베이트 지적재산권 및 혁신 부문 수석 <b>분석가</b> 겸 부사장은 &quot;2022년 글로벌 100대 혁신 기업에... ,http://www.greened.kr/news/articleView.html?idxno=296970,http://www.greened.kr/news/articleView.html?idxno=296970
75,[AI-META 시대 &apos;미래전략&apos;]&lt;20&gt;지역공간 변화와 투자,"특히 청년 주식투자자는 그동안 <b>데이터</b> 역량과 정보화 성능 위주에서 발달해온 디지털 공간의 다원적... 국제투자전략<b>분석가</b>로서 국내외 경제동향과 산업기술, 기업경영 등의 추세와 전망을 대중에게 알리는... ",http://www.etnews.com/20220728000092,https://n.news.naver.com/mnews/article/030/0003033688?sid=110
76,"[Special Column] 진화하는 금융 클라우드, 지평을 넓히다","이 보험사는 온프레미스에서 운영하던 <b>데이터</b>웨어하우스를 클라우드 기반 <b>빅 데이터</b> 플랫폼으로... 분석 <b>데이터</b> 유형을 정형외에 비정형, 반정형까지 확대했고, 분석을 위한 <b>데이터</b> 양을 확대해 <b>분석가</b>와 현업사용자의... ",https://www.ddaily.co.kr/news/article.html?no=243291,https://n.news.naver.com/mnews/article/138/0002129565?sid=105
77,"미 연준, 결국 시장 예상대로 ‘자이언트 스텝’… 3대 지수 급등 [뉴욕 증시...",파월 의장은 “미국 물가는 굉장히 높은 상황”이라며 “향후 <b>데이터</b>에 따라 9월 회의에서 큰 폭... 미국 증권사 ‘웨드부시’(Wedbush·대표 게리 웨드부시)의 댄 아이브스(Dan Ives) 투자<b>분석가</b>(Analyst)는... ,http://www.fntimes.com/html/view.php?ud=2022072808363310389249a1ae63_18,http://www.fntimes.com/html/view.php?ud=2022072808363310389249a1ae63_18
78,"美 연준, 두 달 연속 ‘자이언트 스텝’… 파월 “경기침체는 아냐” [특파원...","다만 “이러한 결정은 지금부터 그때까지 나오는 (경제) <b>데이터</b>에 달려 있다”고 향후 물가 및 고용 지표... 전날 CNBC방송은 경제전문가와 펀드매니저, <b>분석가</b> 등 30명을 대상으로 설문 조사한 결과 ‘물가상승률을... ",http://www.segye.com/content/html/2022/07/28/20220728505722.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003719741?sid=104
79,[뉴욕증시] 75bp 금리 인상에도 일제히 급등…나스닥 4.06%↑,향후 <b>데이터</b>에 달렸다&quot;고 밝혔다. 이어 &quot;올해 안에 적당히 제한적인 수준을 유지하며 3.00~3.50%를... RBC의 <b>분석가</b>인 브레드 에릭슨은 마켓워치에 &quot;불확실한 매크로 환경에도 불구하고 구글의 우려보다 나은 결과는... ,http://www.newspim.com/news/view/20220728000009,http://www.newspim.com/news/view/20220728000009
80,"C와 C++, 함께 학습하면 유리하다...왜?","지식, <b>데이터</b>의 활용 방안 등이 포함된다. 소프트웨어 개발자는 특정 임무를 수행하기 위한 컴퓨터 애플리케이션이나 네트워크를 관리하고 제품을 실행시키는 기반 시스템을 설계한다. 마지막으로 품질 <b>분석가</b>는... ",https://www.codingworldnews.com/news/articleView.html?idxno=11371,https://www.codingworldnews.com/news/articleView.html?idxno=11371
81,"씨에스리, <b>데이터</b>분석 &apos;빅재미&apos; 공공기관 디지털 행정 서비스 도구 주목",이춘식 대표는 “빅재미를 이용한 <b>데이터</b>통합관리 플랫폼 구축사업은 기관의 디지털혁신뿐만 아니라 <b>데이터</b> 기반 행정의 조속한 현장 정착을 지원한다”면서 “전문 <b>분석가</b>의 도움 없이도 행정가 스스로 <b>데이터</b> 분석... ,http://www.etnews.com/20220726000133,https://n.news.naver.com/mnews/article/030/0003033062?sid=105
82,KISA &quot;보안 AI <b>데이터</b>셋 8억건 구축…30곳 단계적 개방 추진&quot;,"구조이지만, <b>분석가</b>들이 잡기에도 수많은 리소스(자원)가 들어가 우리는 AI를 접속하고자 했다&quot;며 &quot;AI 기반 악성코드 탐지 모델 도입으로 내부 생성 <b>데이터</b> 악성 여부 분석률이 50%에서 100%로 향상됐다&quot; 말했다. KISA는 KT... ",https://www.news1.kr/articles/?4749981,https://n.news.naver.com/mnews/article/421/0006233417?sid=105
83,"BNK금융그룹, 비대면 금융 강화…&apos;<b>빅데이터</b>·인공지능 플랫폼&apos; 하반기 오픈","작년 초 문을 연 이후 석·박사급 <b>데이터 분석가</b>를 비롯해 인공지능(AI) 전문가 채용에 나서고 있다. 내부 디지털 인력 육성을 위해 BNK디지털아카데미도 운영한다. 인공지능(AI)와 클라우드, 개방형 혁신 등을 중점기술로... ",https://www.hankyung.com/economy/article/2022072164671,https://n.news.naver.com/mnews/article/015/0004727299?sid=101
84,[기고] 스마트하지 않은 생활을 바꾸는 융복합 서비스,<b>데이터</b>화 되지 않는 정보는 <b>분석가</b>라면 자주 겪게 되는 일 중 하나다. 오히려 <b>데이터</b>화해서 활용할 수 있다는 사실에 만족할 때가 많다. CCTV 정보는 8개 구에서 관리하고 있는 모든 속성을 분류했다. 공통적으로 관리하는... ,http://www.datanet.co.kr/news/articleView.html?idxno=174731,http://www.datanet.co.kr/news/articleView.html?idxno=174731
85,[남.대.출] 원티드랩 <b>데이터</b>팀에선 어떤 일이 벌어지나?,"유지윤 <b>데이터 분석가</b>는, 그러니까 <b>데이터</b>의 ‘d’자도 모르는 신입을 위해 희생양을 자처(타처), 옆자리에 앉았다. 신입을 위해 준비된 책상. 일일 직원에게 맥북프로가 지급되어, 원래 월급주는 회사의 맥북에어는 살짝... ",https://byline.network/?p=9004111222478922,https://byline.network/?p=9004111222478922
86,[MK BUSINESS STORY] &apos;<b>빅</b>&apos; <b>데이터</b> 집착…헛심쓰는 걸 수도 있어요,"디지털 마케팅 부문에서 클릭 수, 방문자 수 등이 마케터들과 <b>데이터 분석가</b>들이 쓰는 용어다. 하지만 이런 용어들의 문제는 마케터들이 사람들을 누군가의 가족, 친구 등으로 생각하지 않고 스프레드 시트의 숫자로... ",http://news.mk.co.kr/newsRead.php?no=641449&year=2022,https://n.news.naver.com/mnews/article/009/0004994354?sid=101
87,"[강홍민 기자의 직업의 세계]내 관심사, 귀신같이 찾아내는 이 직업",또 자영업자들이 큰 대형마트에 와서 물건을 구입하듯이 <b>데이터</b> 마트에 올라온 <b>데이터</b>를 <b>분석가</b>들이 가져가 분석하기도 합니다.” ▶전문가가 아닌 일반 직무에서 <b>데이터</b>를 다루기엔 어려울 수 있겠다는 생각도 드네요.... ,https://www.hankyung.com/news/article/202207205286m,https://n.news.naver.com/mnews/article/015/0004726866?sid=101
